% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=275182, Wed Oct 25 13:06:25 2023
1 12 -0.026235813320260565 -0.005683987036366831 0.007001821265530665 0.035019653565643 0.9565654614347234 0.9818225388537688 0.9840571346378453 0.9850409812590498 0.9879690580725764 0.991990897142087 0.9948204249467791 0.99816734269594 0.9990710859553018 1.0018027304523245 1.0047000977782496 1.0115627492761146 1.0227135272938401 1.029688645052609 1.0466916581150028
2 24 -0.026235813320260565 -0.005683987036366831 0.007001821265530665 0.035019653565643 0.9565654614347234 0.9818225388537688 0.9840571346378453 0.9850409812590498 0.9879690580725764 0.991990897142087 0.9948204249467791 0.99816734269594 0.9990710859553018 1.0018027304523245 1.0047000977782496 1.0115627492761146 1.0227135272938401 1.029688645052609 1.0466916581150028
3 36 -0.026235813320260565 -0.005683987036366831 0.007001821265530665 0.035019653565643 0.9565654614347234 0.9818225388537688 0.9840571346378453 0.9850409812590498 0.9879690580725764 0.991990897142087 0.9948204249467791 0.99816734269594 0.9990710859553018 1.0018027304523245 1.0047000977782496 1.0115627492761146 1.0227135272938401 1.029688645052609 1.0466916581150028
4 48 -0.026235813320260565 -0.005683987036366831 0.007001821265530665 0.035019653565643 0.9565654614347234 0.9818225388537688 0.9840571346378453 0.9850409812590498 0.9879690580725764 0.991990897142087 0.9948204249467791 0.99816734269594 0.9990710859553018 1.0018027304523245 1.0047000977782496 1.0115627492761146 1.0227135272938401 1.029688645052609 1.0466916581150028
5 60 -0.026235813320260565 -0.005683987036366831 0.007001821265530665 0.035019653565643 0.9565654614347234 0.9818225388537688 0.9840571346378453 0.9850409812590498 0.9879690580725764 0.991990897142087 0.9948204249467791 0.99816734269594 0.9990710859553018 1.0018027304523245 1.0047000977782496 1.0115627492761146 1.0227135272938401 1.029688645052609 1.0466916581150028
6 72 -0.026235813320260565 -0.005683987036366831 0.007001821265530665 0.035019653565643 0.9565654614347234 0.9818225388537688 0.9840571346378453 0.9850409812590498 0.9879690580725764 0.991990897142087 0.9948204249467791 0.99816734269594 0.9990710859553018 1.0018027304523245 1.0047000977782496 1.0115627492761146 1.0227135272938401 1.029688645052609 1.0466916581150028
7 84 -0.026235813320260565 -0.005683987036366831 0.007001821265530665 0.035019653565643 0.9565654614347234 0.9818225388537688 0.9840571346378453 0.9850409812590498 0.9879690580725764 0.991990897142087 0.9948204249467791 0.99816734269594 0.9990710859553018 1.0018027304523245 1.0047000977782496 1.0115627492761146 1.0227135272938401 1.029688645052609 1.0466916581150028
8 96 -0.026235813320260565 -0.005683987036366831 0.007001821265530665 0.035019653565643 0.9565654614347234 0.9818225388537688 0.9840571346378453 0.9850409812590498 0.9879690580725764 0.991990897142087 0.9948204249467791 0.99816734269594 0.9990710859553018 1.0018027304523245 1.0047000977782496 1.0115627492761146 1.0227135272938401 1.029688645052609 1.0466916581150028
9 108 -0.026235813320260565 -0.005683987036366831 0.007001821265530665 0.035019653565643 0.9565654614347234 0.9818225388537688 0.9840571346378453 0.9850409812590498 0.9879690580725764 0.991990897142087 0.9948204249467791 0.99816734269594 0.9990710859553018 1.0018027304523245 1.0047000977782496 1.0115627492761146 1.0227135272938401 1.029688645052609 1.0466916581150028
10 120 -0.026235813320260565 -0.005683987036366831 0.007001821265530665 0.035019653565643 0.9565654614347234 0.9818225388537688 0.9840571346378453 0.9850409812590498 0.9879690580725764 0.991990897142087 0.9948204249467791 0.99816734269594 0.9990710859553018 1.0018027304523245 1.0047000977782496 1.0115627492761146 1.0227135272938401 1.029688645052609 1.0466916581150028
