% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=275182, Wed Oct 25 13:06:25 2023, <python>{}</python>
1 12 0.45416505804001583 0 0 0.4521800567948295 0.4543247178542752 0.457029482993231 0.4405009951128427 0.450999731942318 0.45248625994059366 0.4544248195431505 0.4540675315179816 0.45444533877562465 0.447428828813996 0.45321655612441974 0.45775050088762304 0.4496535739218119 0.44856435179198406 0.4463075940754904
2 24 0.46087978221216064 0 0 0.4572884498126811 0.4542354071357 0.46441336539694805 0.44519718356682725 0.46068793896778476 0.4452241642365117 0.46010223508134546 0.47962911517221285 0.46542611602131445 0.4489857156084635 0.458147267546294 0.4733254614429008 0.45853803601015586 0.45672587631909795 0.45360378692878633
3 36 0.48049628801333066 0 0 0.48183058492677566 0.46710936182908047 0.4904758568183241 0.45722928587754536 0.4779442392171572 0.471402061729865 0.479609876915389 0.5081733011099734 0.4778031744552036 0.458954804309641 0.4801432330033422 0.5118059299657408 0.47700954507334936 0.4715864228373771 0.46766411558247184
4 48 0.4975725941665148 0 0 0.4927611081282155 0.4788991531936728 0.518599549232973 0.4708094293702422 0.5015254668466776 0.48853670033941177 0.489562978627312 0.5255692308152979 0.49406564341634746 0.4806504495782105 0.49742833316960583 0.5346045475233429 0.4957704659952809 0.487989400134751 0.4823024636921354
5 60 0.5057385043506242 0 0 0.5038142928048032 0.4834715850761422 0.5277312783597599 0.47020283321866957 0.5090372178042929 0.5025877095836868 0.49531252679570403 0.5408217517390151 0.49983451208398455 0.49208716984425893 0.5080474000662224 0.5447667715742115 0.49983049780293937 0.4917587745367896 0.48767502856314854
6 72 0.4983886174963872 0 0 0.4942915451695194 0.47243541392457966 0.5195618139310405 0.45640202774674316 0.5019579686794213 0.4941766791738157 0.47668229972255766 0.5486721815211614 0.49084926883286933 0.4814229065106574 0.5023145843811972 0.5395076839166001 0.49167542354183696 0.48328947364380115 0.476110386053859
7 84 0.49833724890046915 0 0 0.49489887670636984 0.4674539460676496 0.5159278642234266 0.4508387863975188 0.5020440842991718 0.4924717524698928 0.47359475930108597 0.5481385558095618 0.4905127989848463 0.48255618973956205 0.5231846006921508 0.5512433815937687 0.49551199757320524 0.4813945724168989 0.4757872288877987
8 96 0.48566907576741636 0 0 0.48170610338277614 0.4521457812564441 0.5047069584656804 0.4383687274027111 0.486312383961707 0.47615283612102677 0.4633012627311304 0.5347320323553141 0.48287734350548417 0.46473793556223897 0.5119103711130567 0.5345430844619056 0.4778684888295796 0.465842636111618 0.46405917292876625
9 108 0.48098082061792374 0 0 0.47053351031347224 0.4475734678576086 0.5003157085951085 0.4296991269246463 0.4872594036180229 0.48459446505250586 0.4554070984717813 0.5264256571290726 0.4757100694947452 0.45653378336392775 0.510645003789118 0.5295403869759093 0.46990027515373667 0.4511227240564574 0.46011752463147904
10 120 0.504775470157934 0 0 0.4989843760794896 0.47525575926934055 0.52854512521349 0.45398317158319457 0.5191734335060643 0.5056864495219613 0.4744711149694881 0.5614252899314967 0.5001296537767788 0.4811271078209238 0.5331024764525758 0.5669950210682422 0.4908550395511661 0.4701456818782085 0.4873251893965412
11 132 0.5193747668618798 0 0 0.5063311795167693 0.48712939250856 0.5447870885651049 0.4781925161199506 0.5344775754485812 0.5217724308145548 0.4912478660571851 0.5798982295206034 0.5116477833077269 0.4837914836398604 0.5483804138820938 0.5911306847192753 0.5039945242178678 0.48076530494351966 0.4986948564182313
12 144 0.5264309759557304 0 0 0.518754785083588 0.49750442362838626 0.5495134009620591 0.49495001160920443 0.5436569365308626 0.528224480623688 0.4974806004683424 0.5888485573878737 0.5161534944076934 0.48669377308949663 0.5507819394676529 0.6019189708835014 0.5078439277537579 0.4839167686055591 0.5038016994526172
13 156 0.5185481253658217 0 0 0.5089495502829503 0.48933423237989315 0.5345624712308715 0.49204174034519826 0.5385792734044523 0.5187930944519885 0.487266853979155 0.5799503467657262 0.5164819065776685 0.4755516162719139 0.5450212361783906 0.5935951763005064 0.49767978246146327 0.47007477294255534 0.4969543133042922
14 168 0.54632381669566 0 0 0.5308094348401015 0.508444945448531 0.5682718661108739 0.5370354257899126 0.5644894036376943 0.5413226379700795 0.5126310712896975 0.6088433561395628 0.5483034058547752 0.5133856178262811 0.5758915441888045 0.6269929505334336 0.5186564321708933 0.49172828814817543 0.5360723091833851
15 180 0.5428844143863667 0 0 0.524221270460151 0.5100175328339357 0.5601930688896813 0.5440457881200053 0.5626781800255278 0.5369260532339027 0.5098297921330361 0.6048590528617253 0.550653374774259 0.5053772572950599 0.5643688278648792 0.6232523012614934 0.513647659850806 0.4847499029188801 0.5306038301533595
16 192 0.5137469276481497 0 0 0.49072769858129656 0.4727723954114057 0.529758864347996 0.5193987791777698 0.5338871943613877 0.5067077337507486 0.48437900964185615 0.5643776542104962 0.5198909850985695 0.47414850709650863 0.5363068203224761 0.590632315158178 0.47999315085617056 0.46187472956271425 0.5040661598063457
17 204 0.49546857014918017 0 0 0.4739515892057702 0.4609585604160165 0.5132540493307873 0.49919873990103975 0.5190985788461319 0.4849720727804441 0.4622631309581861 0.5419775382121311 0.4842575566800034 0.45619199300889646 0.5187493754267954 0.5646918860600648 0.4614788906740815 0.44985268357301356 0.4836262876354735
18 216 0.486037939811204 0 0 0.46375814412887983 0.4555726144250985 0.499023335055161 0.491927005953353 0.5084469847469774 0.47628161056636587 0.4453784580735119 0.5358918041447521 0.47252883662785733 0.4454539374387188 0.5193017395868286 0.5577343019505426 0.4507964270501665 0.43288703147022334 0.4779897951895054
19 228 0.47183431544447973 0 0 0.44940870733135607 0.4437461087189019 0.4854860465728619 0.4722232317526955 0.4922129759618388 0.46300188978356976 0.4315512782722251 0.5155907163599385 0.46591826681504744 0.4343698846567482 0.5004137610325545 0.5353294794526468 0.43470499886375064 0.4072323938436703 0.4632230595707102
20 240 0.4655959274634923 0 0 0.44244701468948106 0.4420138139816325 0.4799572948613699 0.46445436723901695 0.4849300573209501 0.4596679679963166 0.43042124155241734 0.5099029225151102 0.4617902873039433 0.4242528657862219 0.48933391517672636 0.5283875760424295 0.4262827356721621 0.4046958151164758 0.4547552768238066
21 252 0.4571685606038241 0 0 0.4311264092335657 0.4343634415692911 0.46678335228328593 0.45382482435089155 0.48332585943149586 0.46024347671270094 0.42074554197959785 0.4926188236689061 0.45419068990047606 0.418722406135986 0.47988668308097887 0.5288027999875764 0.4043822764218844 0.4006844044633444 0.4420127853883706
22 264 0.4482022423928307 0 0 0.4262735279726289 0.42893769905411605 0.4524542939604252 0.44678656067228933 0.47517150128599583 0.44898551167155076 0.40786239604190627 0.47922063456280506 0.4430352427617671 0.40727509959233427 0.4684871316340831 0.5161018452316797 0.3858551776288848 0.3935314834335627 0.43475268261358896
23 276 0.4528129852531202 0 0 0.43625765674226347 0.4392959112838071 0.4585359642193441 0.45349798056874724 0.48381249778934615 0.45710004717138114 0.41262778132597216 0.4804165629877344 0.44585586502024915 0.4037327360274482 0.4723972592588743 0.512107041317509 0.39069217827784475 0.39809293390059786 0.44016803713826297
24 288 0.4873094591553105 0 0 0.47101082052154597 0.48777693387828797 0.4795651203778623 0.4881774957826308 0.5179475568292401 0.49914567064799753 0.45398774751577475 0.5096285580198726 0.48137251907440487 0.43226753966766435 0.5143397669987334 0.5668888646653916 0.42443180826046994 0.4273518241988441 0.47167769195466513
25 300 0.4945957150633279 0 0 0.4756900116404602 0.5011090864129243 0.482868887985271 0.49636832494405375 0.5330620738323233 0.5025150921229798 0.4635327187470097 0.5178387392821194 0.48937919603693314 0.43202349300687926 0.5189867125748429 0.581852570515635 0.4328133022074312 0.42572544791534594 0.4734328365306834
26 312 0.48319207948076404 0 0 0.46284958121924313 0.4849290056829785 0.4731176418367489 0.48658701944487404 0.5241904591775438 0.4900220991265826 0.452065560256783 0.49587983624206305 0.478732707383684 0.42137935381054986 0.5163703240276671 0.5739155154054422 0.41754865473495806 0.41790250950455926 0.4645525383906356
27 324 0.4699665027449956 0 0 0.44432752707649126 0.4662903264271157 0.4576089570753658 0.47034856795135843 0.5079973347774889 0.47421787894092504 0.4366572050788728 0.4827321924899957 0.4660469727802365 0.4090544017955225 0.4971568308282995 0.5644896050691396 0.407843689896847 0.40794563768230097 0.45460453654496213
28 336 0.4649885846600115 0 0 0.4387571802135246 0.4696692320173254 0.45326326437727865 0.4651153666645308 0.5015184867289507 0.4679777884395843 0.43662960461474276 0.46947452914931537 0.4603195696296661 0.40314777423229375 0.48983821504269365 0.5605094834358901 0.40409098301659335 0.4009231075945304 0.4456396544117687
29 348 0.4630835526673972 0 0 0.4395468152504739 0.4684723734538614 0.4471618094888199 0.4643149122696391 0.49688888533967296 0.4630601932780775 0.4338964637763379 0.46432526781319833 0.4410320807730998 0.4062647119956449 0.4848059294428923 0.5704038642206953 0.4029483614804243 0.3969832048768218 0.44290724193854913
30 360 0.4741242854980611 0 0 0.44355529708876174 0.4803803697729329 0.4654118484189359 0.47825815987926823 0.5068499937319538 0.4657661565268975 0.4423774066706149 0.4724637636734284 0.45206979596123653 0.4247655593726035 0.49690366708965183 0.6001584803176524 0.413782728267134 0.40746468203111236 0.4526750838056881
31 372 0.49222041550084406 0 0 0.46489240720597574 0.4955153798056472 0.4872396173929927 0.491581638996112 0.5346918554362831 0.48278894728574423 0.4496861874206875 0.4894963968819434 0.4617321572706971 0.44277509198956205 0.5152035635226767 0.6455427993622649 0.42969572456355837 0.42677779781072295 0.4709094514808137
32 384 0.47511637367927023 0 0 0.44896247050067345 0.47718603135754306 0.473426922503072 0.4706251409328405 0.5107294558888457 0.4640712340477298 0.42587584487540875 0.47029285747305966 0.442753930649043 0.4238315678943942 0.4958213310795168 0.6319264157407514 0.4104900097809463 0.4025126985340179 0.4474137332541619
33 396 0.44977620193128576 0 0 0.42276308197468987 0.4553805735556363 0.4470511553656881 0.4436666001977379 0.48798574098315534 0.44556424742624795 0.4077459262682223 0.4440156478116743 0.41655070396779537 0.40157637505707217 0.47154615050145526 0.5968160205372307 0.38751410331080005 0.3832113001738516 0.4174768014256694
34 408 0.44933232447735716 0 0 0.41599296908188477 0.45158061361708796 0.44332482316153965 0.45670525033650117 0.4901157379254446 0.447016054296069 0.4096279921464804 0.4436259304242164 0.4207180617609576 0.39490720958811276 0.4612367712362363 0.5977478181626806 0.38477297612950956 0.37653373726354833 0.41542502966975675
35 420 0.4496423868887072 0 0 0.4153506678924854 0.45062449017566475 0.45183149410703205 0.4583056535031295 0.49023476910808844 0.4438322384106706 0.41594603584663076 0.4431027473065012 0.41820697139157703 0.3941471950810343 0.45906719990958716 0.6072759509042847 0.3810249836484672 0.3702250223623672 0.41335881973962724
